processing,buffer_read
1654,980
5923,2096222
5908,7474729
1910,6018
1416,468
10935,3132189
3749,11728
5798,1036853
5648,3378866
5968,13131550
1684,804
1388,358
1280,309
1286,288
1268,291
1267,324
1242,314
1243,453
5911,960469
1741,887
6082,53214997
1837,694
1333,313
1248,295
1290,311
1267,299
1257,309
1338,295
1263,308
1255,316
1253,318
1230,311
1465,2163
1258,391
1255,316
1238,318
1238,304
1242,321
1240,294
1238,306
1246,303
1241,290
1243,415
6820,7420727
2914,1464
5856,7327209
5860,2157393
1593,739
1308,288
1303,448
5835,5264728
5874,2189166
5893,7329596
1559,907
5933,16326183
5943,6490156
5845,4136326
5879,14877064
5762,7310585
5833,2123926
5643,3204894
5999,18481615
1756,875
14651,11130869
3117,8365355
5225,7811603
5211,4440564
5266,1381336
5873,5914219
1692,909
5258,5391377
5968,2160457
1677,989
5830,19254919
1619,751
1298,336
1440,296
1476,311
1250,316
1232,303
1230,301
1251,311
1247,449
5821,835442
6800,3132365
5873,1083498
7333,9597391
2822,1603
5838,9644534
5853,18140420
5826,10911160
5915,11578594
1656,895
5874,6348271
5725,3639836
5934,9669109
1672,909
5866,4441420
5787,1063606
5878,3277403
1630,868
5923,6609409
3911,1403
5919,10549310
1669,872
5911,18148842
1646,855
5896,7503736
1594,839
1727,747
6102,6400033
1776,852
2687,4377160
2853,941571
14086,10048025
2477,9628
4633,8165992
5079,57849415
5663,13636780
5318,7441907
3418,5290036
2733,7503768
3994,17245580
1167,518
894,315
2362,3001233
3562,31696063
3763,19891341
1475,762
1257,3703
5384,14173296
1562,852
3069,6052
4403,1966138
4107,9568004
4099,5306584
6053,21445770
5836,10626541
5806,11566845
5598,13689351
4953,36287192
4407,16013316
1527,805
5925,10722835
3767,4289209
4528,1030616
5300,4255295
3544,6372982
4556,7467533
1582,852
4596,2112495
1481,798
3170,1332220
4157,4362088
2982,12859864
4109,2780145
3626,6420560
3861,3151439
3997,8348190
4868,12894303
1583,988
1133,282
1098,242
1001,392
3457,1980107
5538,4271332
3044,14930522
1163,554
2582,2165535
4753,29028451
5860,22456078
3566,10630750
4834,11768581
1281,792
4074,12755240
5011,22621510
6374,37086196
5864,1350527
5668,7496660
5676,8898705
5881,18413447
5899,12702951
5810,24410444
5655,15018870
1666,844
1390,491
5575,10913409
5894,18427226
5873,7315695
5861,3660161
5903,2099683
5881,8677450
5866,6789371
1674,826
5833,22026157
5745,4696842
5900,12473601
5685,7014932
4533,3953507
6003,25544686
1601,927
5612,2280876
4668,3110447
3886,1203
4094,1054619
3046,870
3623,3172523
2734,809
4030,6524734
2834,872
1450,324
2533,409
1288,306
2411,401
1243,306
1340,348
1378,2202
5562,8924917
1736,940
4161,1290410
4071,2411966
3588,5443813
3926,2846934
3966,9781775
3821,3300696
7450,9518267
2095,5172
4004,5268224
4693,8412454
1846,4225
7168,11816525
3422,1397
4536,4661709
3791,2122597
2863,14588686
1108,497
927,306
2369,3130095
2596,8024780
4997,9494424
5506,13921529
5966,12090055
1646,794
1441,393
1268,458
5695,2299403
1682,904
5695,4499721
5858,2331349
1711,752
1488,466
5913,1204035
1959,4856
5883,7595144
5949,3682647
1712,849
5746,1267645
5873,3538113
5820,2156276
5708,5263896
4572,1113453
5974,4309349
5830,2155836
5727,7414989
5946,5375364
1947,5910
1381,446
5828,4260435
6760,6385585
2984,1528
7178,3253234
2829,1208
2836,970
2293,649
2533,852
5976,4289170
5788,15327696
1652,802
1293,303
3854,860
1526,351
1263,299
1380,303
1273,303
1373,303
1258,311
1237,479
5901,3007913
1814,4708
5828,1020211
5891,1100068
1631,852
5898,6385804
1601,944
5893,3193019
5883,6473350
1671,770
1316,313
1471,314
1262,311
1262,479
5863,981373
6103,5493338
1727,754
1366,358
1340,451
5865,2307526
7216,2391653
3142,8374
6162,7567039
1919,5808
5886,12546129
1726,810
1321,306
1291,449
5645,13311535
1566,787
3540,747
1375,336
2558,544
5873,7179510
1668,875
5788,1097144
1949,4754
7016,1070454
2668,1478
5918,1061729
5961,5069579
1729,759
1331,421
5863,472498
1972,6043
1400,436
1704,3525
5886,3310522
1669,792
1381,363
1263,311
1320,467
5816,2031086
5707,2393883
1546,749
1423,323
1285,289
1338,499
5903,1123508
1980,6698
1328,411
1288,343
5898,5502575
1794,802
1381,463
5899,7339484
1796,815
1366,313
1245,301
1313,458
5841,1047885
1674,930
5895,3166770
1604,732
1363,461
5873,2120981
1899,5813
5930,1058115
5846,3157596
5843,1121003
1836,4733
5803,4166739
5900,10029346
3771,1293
5821,1047555
5668,3227000
5924,2209277
1859,4628
5991,5346388
5855,1161101
5943,1071246
5939,1093375
5871,3257917
5916,1116167
5966,6439972
1634,757
1353,506
5640,2187438
1837,4720
5876,5308474
1656,890
5650,6474284
1892,4898
5911,2161691
1671,812
1461,444
5913,3218098
1877,4678
5931,5383798
1684,902
5826,3324391
1578,757
1277,296
1494,466
5933,7428372
1726,742
1485,381
1270,309
1276,446
5879,1031503
1661,890
7853,1137447
3297,8058
5961,2462612
1759,4874
1592,3305
5926,4218519
5888,1011130
5929,4185622
5919,11724857
1676,772
1353,451
6121,14920428
1704,822
1297,331
1393,516
7825,15087387
1802,1263
1307,282
1237,334
1173,398
5258,2427252
2568,1124
2141,970
2211,756
2408,5479506
12947,1866498
1659,848
4015,3192725
2445,2422163
4060,834944
3546,3131964
3392,3175420
2790,1108302
1230,631
2952,6511948
3083,1113584
2917,1345037
3127,1088832
2950,1075943
4655,5281218
3802,1103451
3616,3171295
3881,6346310
1681,710
1398,471
3821,2118559
1531,679
3295,5289215
5800,1112381
4453,9635436
1697,801
5668,3217861
1617,844
1423,506
5861,1030857
5869,1117364
7385,3362454
2859,8507
5828,6410213
5803,5299492
5768,4886231
1656,787
1310,326
1313,443
3967,3030255
6610,5410255
8424,11750716
3751,1515
6046,3217821
1624,929
5831,2200256
5941,8537773
5886,17772816
1749,776
1481,308
1290,316
1273,295
1327,451
5895,6152055
1631,930
5785,5329624
1718,834
1340,361
1386,441
5941,3056668
5935,2167283
7048,4309149
2941,1627
5675,3283151
3916,1293
1649,376
1363,469
5881,996034
5615,8542179
5796,1112516
5876,2198843
1791,887
5846,3295822
5888,6838907
1702,797
1340,344
1237,333
1245,454
5848,2064815
5866,4235243
5913,6663418
5936,2364143
5819,2159274
5853,3203664
1992,4680
5918,5671712
1664,867
5903,3140743
5949,1150602
1842,4758
5818,1021662
6034,1086848
1709,917
5868,3161507
5870,4192314
5903,3252803
1874,4495
1693,3198
5838,8489918
5804,2660740
1844,4746
5677,1057881
5846,12479097
7131,7563026
5838,3179423
5943,15307285
5819,7479338
5878,5369014
5826,4282539
1716,879
5910,10696337
1764,900
5894,1093783
5907,3258267
5823,1068133
5845,4379080
5884,1073643
5855,1105130
5760,4307802
5763,10661520
5904,7524803
5813,4346874
5865,3176637
5821,5401490
1816,662
1318,461
5938,2174549
1832,4826
5905,4270160
5827,4288664
5861,3285772
5913,3554735
5840,4179759
5706,1202261
5813,5631772
1699,987
1616,4876
5984,6319103
5776,5354359
5910,4568231
5891,3865389
5630,5601295
5903,3216686
5939,3188172
3779,1335
6019,3413860
3683,1308
2012,5743
2862,544
5658,3061011
3839,1418
1914,5523
1348,441
5866,971774
4042,1035655
1433,712
4104,4253399
1353,727
6008,3486929
1772,789
1808,5966
1277,404
5710,865290
4210,1381874
1378,599
1277,421
3817,3846202
3838,2416045
3505,1032484
1891,3992
3497,1351592
3121,1350605
3773,4425582
3229,1321707
3801,5962066
1511,3899
3545,6099702
3909,4218779
3405,1400971
3313,2854541
3844,3193479
3871,3439352
6056,13469908
1729,894
1732,4888
3473,5247001
1154,3073
2212,2060291
2571,6459659
1092,476
2895,4486399
2538,5894225
976,495
3172,4147998
4599,2140174
4486,2143947
1420,803
5268,3373222
3688,3121480
3123,2650651
1347,551
1189,358
6555,1103938
5886,4843456
1714,804
1343,447
3250,977422
3801,5486120
7106,5503693
5640,3133184
4699,2425308
1407,764
1064,371
7058,4405208
3317,1471
5843,7330624
1586,834
1325,471
7116,11515978
2195,1115
1308,361
1494,336
1260,483
5946,956357
7291,4311047
5923,4170904
5428,4180281
1521,720
1391,432
5673,2284798
5795,3201082
5871,3170843
5899,3409157
7088,13919640
5888,3616552
5655,5658051
5723,1962095
1679,952
5926,15845378
1651,867
5831,4774119
1649,912
5816,1994000
1594,839
1305,469
5796,4123977
5776,6369972
7139,19131079
5887,13207126
1563,809
1311,469
7628,7195671
2388,10409
6142,14242552
4590,3119944
5474,3204764
5499,8369479
1500,856
5476,2118970
1573,901
7808,13302165
3917,1731
6815,8394776
5897,12730210
5848,9523409
1639,867
5841,1320376
5703,2346471
3936,1386
5911,3412485
1615,895
5953,2127907
1714,867
5789,3155102
7076,16019984
2899,1576
5843,10693799
1673,775
1268,424
5843,10695426
5979,5359273
1628,797
1323,464
6853,3257288
5866,2157906
5953,6429950
5918,7509369
5966,17183296
1643,772
1393,315
1273,309
1273,318
1236,298
1261,448
5860,14931725
1746,766
1298,365
1235,299
1276,448
5818,10667528
1672,757
1321,496
5881,22394468
1679,912
5816,8184065
1706,895
5785,3878686
5906,1053135
6933,6259983
5801,7536180
1621,892
5898,928537
5910,2110806
5974,7837063
1668,842
5828,8022825
1634,877
5682,8436598
1811,817
1341,508
5856,5238238
9173,71175706
1611,1103
1301,295
1394,328
1243,317
1222,299
1263,306
1256,303
1258,313
1247,417
6039,31863813
6109,6753556
1654,819
1418,336
1298,451
5809,6629103
1721,829
5956,3080898
7023,4328280
2090,6645
5835,5145231
5554,5463310
5961,1129542
5903,1331063
1917,4808
5808,3148018
5934,8825849
5783,2087671
5570,4318565
1847,777
1491,308
1328,478
1607,4781
5885,1024671
6622,15007272
5746,11871066
1965,5464
5841,16444166
1603,775
1433,507
5881,10559472
5909,7479294
5836,12813295
5893,11718000
1757,846
5853,7455789
1681,787
1306,441
6003,7438584
5813,10915089
5886,29906130
1621,910
8556,6763003
3220,1930
2318,1195
8768,6479548
6860,26929816
4886,8542639
3627,7217804
1357,681
